Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac
2012,4,12,16,7,2012/12/16,AA,19805,AA,N454AA,1174,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33
2012,4,12,2,7,2012/12/2,B6,20409,B6,N274JB,1175,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13
2012,4,12,21,5,2012/12/21,DL,19790,DL,N934DL,1176,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,28,5,2012/12/28,B6,20409,B6,N329JB,1177,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13
2012,4,12,18,2,2012/12/18,WN,19393,WN,N633SW,1178,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33
2012,4,12,28,5,2012/12/28,DL,19790,DL,N965DN,1179,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64
2012,4,12,5,3,2012/12/5,US,20355,US,N419US,1181,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36
2012,4,12,21,5,2012/12/21,UA,19977,UA,N76269,1182,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91
2012,4,12,29,6,2012/12/29,UA,19977,UA,N18243,1187,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74
2012,4,12,20,4,2012/12/20,WN,19393,WN,N629SW,1194,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91
2012,4,12,27,4,2012/12/27,AA,19805,AA,N3DCAA,1205,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41
2012,4,12,15,6,2012/12/15,UA,19977,UA,N37274,1212,10299,1029904,30299,ANC,"Anchorage, AK",AK,2,Alaska,1
2012,4,12,16,7,2012/12/16,WN,19393,WN,N795SW,1216,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35
2012,4,12,25,2,2012/12/25,B6,20409,B6,N274JB,1219,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13
2012,4,12,2,7,2012/12/2,UA,19977,UA,N77518,1226,13495,1349502,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72
2012,4,12,27,4,2012/12/27,DL,19790,DL,N3743H,1233,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38
2012,4,12,5,3,2012/12/5,DL,19790,DL,N786NC,1242,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43
2012,4,12,17,1,2012/12/17,AA,19805,AA,N552AA,1243,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36
2012,4,12,11,2,2012/12/11,AA,19805,AA,N3FYAA,1246,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74
2012,4,12,3,1,2012/12/3,WN,19393,WN,N932WN,1247,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82
2012,4,12,30,7,2012/12/30,DL,19790,DL,N308DE,1251,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,17,1,2012/12/17,DL,19790,DL,N136DL,1254,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91
2012,4,12,5,3,2012/12/5,WN,19393,WN,N750SA,1258,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33
2012,4,12,8,6,2012/12/8,DL,19790,DL,N918DL,1267,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,13,4,2012/12/13,DL,19790,DL,N365NB,1268,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64
2012,4,12,17,1,2012/12/17,WN,19393,WN,N944WN,1270,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11
2012,4,12,11,2,2012/12/11,WN,19393,WN,N929WN,1272,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82
2012,4,12,25,2,2012/12/25,UA,19977,UA,N33266,1283,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33
2012,4,12,11,2,2012/12/11,DL,19790,DL,N502US,1293,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,18,2,2012/12/18,WN,19393,WN,N670SW,1295,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64
2012,4,12,5,3,2012/12/5,DL,19790,DL,N940DL,1297,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,3,1,2012/12/3,UA,19977,UA,N14231,1401,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21
2012,4,12,29,6,2012/12/29,DL,19790,DL,N658DL,1402,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85
2012,4,12,22,6,2012/12/22,DL,19790,DL,N338NW,1408,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87
2012,4,12,31,1,2012/12/31,UA,19977,UA,N14230,1411,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87
2012,4,12,13,4,2012/12/13,B6,20409,B6,N793JB,1416,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74
2012,4,12,21,5,2012/12/21,B6,20409,B6,N612JB,1417,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74
2012,4,12,25,2,2012/12/25,UA,19977,UA,N54711,1425,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33
2012,4,12,31,1,2012/12/31,WN,19393,WN,N751SW,1430,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,25,2,2012/12/25,UA,19977,UA,N20904,1433,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74
2012,4,12,6,4,2012/12/6,UA,19977,UA,N36447,1435,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82
2012,4,12,27,4,2012/12/27,B6,20409,B6,N508JB,1436,12954,1295402,32575,LGB,"Long Beach, CA",CA,6,California,91
2012,4,12,15,6,2012/12/15,US,20355,US,N193UW,1445,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36
2012,4,12,24,1,2012/12/24,WN,19393,WN,N941WN,1472,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11
2012,4,12,30,7,2012/12/30,UA,19977,UA,N45440,1480,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21
2012,4,12,27,4,2012/12/27,AA,19805,AA,N4YHAA,1482,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85
2012,4,12,26,3,2012/12/26,US,20355,US,N125UW,1488,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36
2012,4,12,13,4,2012/12/13,AA,19805,AA,N473AA,1492,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87
2012,4,12,13,4,2012/12/13,US,20355,US,N189UW,1507,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36
2012,4,12,7,5,2012/12/7,DL,19790,DL,N963DL,1521,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,17,1,2012/12/17,WN,19393,WN,N299WN,1546,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51
2012,4,12,25,2,2012/12/25,UA,19977,UA,N38424,1578,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81
2012,4,12,11,2,2012/12/11,AA,19805,AA,N202AA,1602,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74
2012,4,12,2,7,2012/12/2,WN,19393,WN,N484WN,1626,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74
2012,4,12,10,1,2012/12/10,US,20355,US,N458UW,1628,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33
2012,4,12,2,7,2012/12/2,UA,19977,UA,N76062,1630,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74
2012,4,12,8,6,2012/12/8,WN,19393,WN,N656SW,1634,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35
2012,4,12,2,7,2012/12/2,WN,19393,WN,N436WN,1661,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51
2012,4,12,21,5,2012/12/21,DL,19790,DL,N787NC,1665,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52
2012,4,12,1,6,2012/12/1,DL,19790,DL,N990DL,1667,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,26,3,2012/12/26,UA,19977,UA,N24702,1675,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82
2012,4,12,14,5,2012/12/14,UA,19977,UA,N58101,1690,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21
2012,4,12,30,7,2012/12/30,DL,19790,DL,N969DL,1695,11066,1106602,31066,CMH,"Columbus, OH",OH,39,Ohio,44
2012,4,12,30,7,2012/12/30,DL,19790,DL,N904DE,1696,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34
2012,4,12,5,3,2012/12/5,AA,19805,AA,N4XMAA,1704,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74
2012,4,12,11,2,2012/12/11,US,20355,US,N558UW,1729,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63
2012,4,12,21,5,2012/12/21,AA,19805,AA,N3AKAA,1741,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41
2012,4,12,19,3,2012/12/19,US,20355,US,N174US,1790,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85
2012,4,12,5,3,2012/12/5,AA,19805,AA,N492AA,1983,11066,1106602,31066,CMH,"Columbus, OH",OH,39,Ohio,44
2012,4,12,6,4,2012/12/6,WN,19393,WN,N264LV,2703,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71
