index,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
115631,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115640,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115647,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115656,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115665,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115667,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115669,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115671,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115673,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115676,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115679,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115685,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115687,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115691,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115695,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115698,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115710,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115716,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115719,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115723,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115725,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115732,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115754,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115762,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115767,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115770,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115772,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115788,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115799,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115808,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115814,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115817,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115818,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115819,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115820,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115824,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115825,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115832,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115837,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115844,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115882,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115887,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115892,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115897,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115901,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115906,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115909,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115920,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115922,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115930,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115940,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115943,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115944,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115967,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115981,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
115996,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116000,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116001,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116013,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116017,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116021,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116022,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116024,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116027,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116032,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116043,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116050,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116061,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116063,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116068,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116089,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116109,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116110,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116116,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116117,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116119,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116128,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116131,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116144,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116145,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116182,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116183,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116185,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116190,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116210,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116213,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116225,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116232,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116238,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116243,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116247,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116251,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116262,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116264,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116274,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116275,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116280,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116284,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116285,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116289,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116290,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116299,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116302,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116303,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116306,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116314,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116320,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116331,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116336,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116341,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116342,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116344,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116351,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116360,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116372,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116375,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116376,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116386,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116387,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116393,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116399,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116410,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116413,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116417,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116418,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116420,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116425,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116426,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116445,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116446,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116451,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116453,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116464,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116468,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116473,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116474,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116480,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116483,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116486,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116492,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116496,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116498,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116502,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116511,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116513,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116516,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116518,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116525,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116534,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116538,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116539,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116542,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116546,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116551,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116566,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116568,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116582,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116594,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116595,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116606,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116613,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116615,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116620,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116621,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116625,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116635,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116640,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116647,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116652,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116653,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116655,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116657,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116670,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116683,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116688,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116689,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116708,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116710,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116728,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116748,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116750,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116774,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116779,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116781,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116783,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116789,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116795,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116810,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116814,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116818,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116830,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116832,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116835,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116838,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116848,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116849,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116852,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116867,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116869,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116881,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116882,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116888,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116891,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116898,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116899,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116901,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116902,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116927,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116930,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116933,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116936,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116942,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116956,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116960,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116967,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116968,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116983,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
116994,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117012,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117013,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117032,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117033,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117035,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117048,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117049,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117050,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117053,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117073,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117079,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117087,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117096,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117110,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117112,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117118,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117124,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117138,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117142,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117148,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117152,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117155,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117156,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117158,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117159,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117171,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117181,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117184,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117198,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117204,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117212,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117213,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117218,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117233,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117244,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117251,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117252,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117264,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117265,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117267,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117270,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117271,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117272,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117276,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117284,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117286,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117290,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117291,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117303,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117304,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117308,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117315,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117336,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117337,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117341,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117345,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117351,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117356,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117358,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117367,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117368,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117369,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117370,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117371,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117373,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117379,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117389,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117395,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117409,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117413,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117423,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117426,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117428,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117439,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117445,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117446,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117457,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117458,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117460,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117469,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117471,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117472,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117473,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117475,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117503,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117504,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117507,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117508,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117510,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117528,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117536,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117560,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117566,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117579,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117596,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117599,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117601,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117603,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117604,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117607,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117609,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117612,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117617,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117621,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117622,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117624,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117644,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117652,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117654,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117657,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117658,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117664,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117670,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117676,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117692,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117703,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117708,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117714,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117715,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117718,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117727,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117731,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117744,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117746,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117758,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117775,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117779,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117783,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117785,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117787,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117791,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117792,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117802,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117806,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117811,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117835,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117837,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117838,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117847,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117853,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117865,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117867,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117869,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117870,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117871,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117872,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
